4.7874e+05,4.9716e+06
4.788e+05,4.9717e+06
4.789e+05,4.9718e+06
4.7893e+05,4.972e+06
4.789e+05,4.9722e+06
4.7875e+05,4.9723e+06
4.7867e+05,4.9722e+06
4.7856e+05,4.9721e+06
4.7853e+05,4.972e+06
4.7854e+05,4.9718e+06
4.7854e+05,4.9717e+06
4.7874e+05,4.9716e+06
