4.7473e+05,4.9779e+06
4.7481e+05,4.9786e+06
4.7501e+05,4.9792e+06
4.7444e+05,4.9792e+06
4.7439e+05,4.9787e+06
4.7418e+05,4.9782e+06
4.7452e+05,4.9779e+06
4.7473e+05,4.9779e+06
