4.4809e+06,4.9724e+06
4.4811e+06,4.9726e+06
4.4811e+06,4.9727e+06
4.4813e+06,4.9731e+06
4.4814e+06,4.9733e+06
4.4813e+06,4.9734e+06
4.4812e+06,4.9735e+06
4.481e+06,4.9735e+06
4.4809e+06,4.9736e+06
4.4809e+06,4.9735e+06
4.4808e+06,4.9733e+06
4.4807e+06,4.9731e+06
4.4805e+06,4.9729e+06
4.4803e+06,4.9726e+06
4.4803e+06,4.9724e+06
4.4803e+06,4.9723e+06
4.4804e+06,4.9723e+06
4.4805e+06,4.9722e+06
4.4806e+06,4.9721e+06
4.4807e+06,4.9722e+06
4.4809e+06,4.9724e+06
